text,label
"<HTML> <TITLE>Power Indices - IntercontentalExchange</TITLE> <BODY> <P> <P ALIGN=CENTER> <FONT SIZE=+1> <B> IntercontinentalExchange </B><BR> </FONT> Firm Power Price Bulletin <BR> <BR><B> For Power Delivered on Tuesday, November 27, 2001 </B> <BR> <FONT SIZE=-1> <I> (Trade Date of Monday, November 26, 2001) </I> </FONT> <BR><BR> Click here to access <A HREF=""http://www.intcx.com/SubscriberServlet/subscriberservlet.class?operation=powerIndexForm&hub=All"">index history</A>. <BR><BR> <FONT SIZE=-1> <I> * volume represents sell-side only * </I> </FONT> </P> <TABLE ALIGN=""CENTER"" WIDTH=""70%""> <TR> <TH ALIGN=""LEFT"" WIDTH=""15%""><FONT size=-1><U>Hub</U></FONT></TH> <TH ALIGN=""RIGHT""><FONT size=-1><U>High</U></FONT></TH> <TH ALIGN=""RIGHT""><FONT size=-1><U>Low</U></FONT></TH> <TH ALIGN=""RIGHT"" WIDTH=""22%""><FONT size=-1><U>Wtd Avg Index</U></FONT></TH> <TH ALIGN=""RIGHT""><FONT size=-1><U>Change ($)</U></FONT></TH> <TH ALIGN=""RIGHT"" WIDTH=""19%""><FONT size=-1><U>Vol (Mwh)</U></FONT></TH> </TR> <TR><TD ALIGN=""LEFT""><FONT size=-1>Cinergy</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $21.75</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $17.25</FONT></TD><TD ALIGN=""RIGHT""><B><FONT size=-1> $18.57</B></FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1><B>+</B> 1.57</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> 37,600</FONT></TD></TR> <TR><TD ALIGN=""LEFT""><FONT size=-1>Comed</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $16.00</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $16.00</FONT></TD><TD ALIGN=""RIGHT""><B><FONT size=-1> $16.00</B></FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1><B>+</B> 3.00</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> 800</FONT></TD></TR> <TR><TD ALIGN=""LEFT""><FONT size=-1>Entergy</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $19.00</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $16.25</FONT></TD><TD ALIGN=""RIGHT""><B><FONT size=-1> $17.68</B></FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1><B>+</B> 1.68</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> 22,400</FONT></TD></TR> <TR><TD ALIGN=""LEFT""><FONT size=-1>Nepool</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $27.50</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $27.00</FONT></TD><TD ALIGN=""RIGHT""><B><FONT size=-1> $27.22</B></FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1><B>-</B> 2.03</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> 2,400</FONT></TD></TR> <TR><TD ALIGN=""LEFT""><FONT size=-1>Palo Verde</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $25.85</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $20.00</FONT></TD><TD ALIGN=""RIGHT""><B><FONT size=-1> $22.45</B></FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1><B>+</B> 1.31</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> 6,800</FONT></TD></TR> <TR><TD ALIGN=""LEFT""><FONT size=-1>PJM-West</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $22.25</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $21.25</FONT></TD><TD ALIGN=""RIGHT""><B><FONT size=-1> $21.72</B></FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1><B>-</B> 1.91</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> 30,400</FONT></TD></TR> <TR><TD ALIGN=""LEFT""><FONT size=-1>SP-15</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $26.25</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $22.50</FONT></TD><TD ALIGN=""RIGHT""><B><FONT size=-1> $24.19</B></FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1><B>+</B> .29</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> 3,600</FONT></TD></TR> <TR><TD ALIGN=""LEFT""><FONT size=-1>TVA</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $19.00</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> $17.30</FONT></TD><TD ALIGN=""RIGHT""><B><FONT size=-1> $17.75</B></FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1><B>+</B> 2.50</FONT></TD><TD ALIGN=""RIGHT""><FONT size=-1> 8,000</FONT></TD></TR> </TABLE> <P> <FONT SIZE=-1> <I> Includes all trades done from 6 AM to 11 AM Central Prevailing Time on the trade date specified for financially firm power delivered during the on-peak hours (6 AM - 10 PM CPT for Eastern hubs / 6 AM - 10 PM Pacific Prevailing Time for Western hubs) on the delivery date(s) specified. </I> <BR> <BR> <B> IntercontinentalExchange is the world's most liquid trading platform for over-the-counter energy and metals.&nbsp;&nbsp;Active markets include North American power and natural gas, global crude and refined oil products, and precious metals.&nbsp;&nbsp;Traded instruments include forwards, swaps, and options. <BR> <BR> In order to receive the proprietary information contained in this email, you acknowledge and agree that you shall not further disseminate the IntercontinentalExchange Market Data contained herein to any person or entity without the express written consent of IntercontinentalExchange. &nbsp;&nbsp;Furthermore, you acknowledge that (1) IntercontinentalExchange has exclusive and valuable property rights in this data; (2) IntercontinentalExchange's data is being made available to you only for your own business or personal activities; and (3) you cannot communicate the data, in any form, to any other person or entity without the express written consent of IntercontinentalExchange. <BR> <BR> This data is provided to you free of charge.&nbsp;&nbsp;IntercontinentalExchange reserves the right to cancel this service at any time for any reason or no reason at all. <BR> <BR> You agree that IntercontinentalExchange does not make any representations or warranties, express or implied, with respect to the data. <BR> <BR> To become an Exchange Participant or inquire about the indices, please contact <A href=""mailto:sales@intcx.com"">sales@intcx.com</A>. <BR> <BR> To unsubscribe from this service, click here <A HREF=""http://www.intcx.com/subscribe.html"">unsubscribe</A>. </B> <BR> <BR> <BR> </FONT> <FONT SIZE=-2> &copy;Copyright IntercontinentalExchange, Inc. 2001, All Rights Reserved. </FONT> </P> </BODY> </HTML>",ham
"Attached please find this weeks AGA summary. Thanks, Bob McKinney - 11-21-01 AGA.doc",ham
"Please find attached the credit worksheet for OEFC. Please prepare a draft ISDA and forward onto Jan Wilson for further handling. Credit questions, please contact me at 713-853-0699. Thanks Wendy\",ham
"Tim, Can you authorize access to the west power site for Keith Holtz. He is our Southern California basis trader and is under a two year contract. On another note, is it my imagination or did the SARR website lower its forecast for McNary discharge during May. It seems like the flows have been lowered into the 130 range and there are fewer days near 170. Also the second half of April doesn't seem to have panned out as I expected. The outflows stayed at 100-110 at McNary. Can you email or call with some additional insight? Thank you, Phillip",ham
"Lucy, Here are the actual utility bills versus the cap. Did we collect these overages? Let's discuss further? Remember these bills were paid in July and August. The usage dates are much earlier. I have the bills but I can get them to you if need be. Philip",ham
---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/12/2001 12:15 PM --------------------------- To: Phillip K Allen/HOU/ECT@ECT cc: Subject: Re: AEC Volumes at OPAL,ham
early games 150 indi -10.5 carolina -3.5 chicago +1 tb -4.5 detroit/tenn under 39,ham
"---------------------- Forwarded by Eric Bass/HOU/ECT on 01/11/2001 01:33 PM --------------------------- Enron North America Corp. From: Gary W Lamphier 01/11/2001 12:49 PM To: Eric Groves/HOU/ECT@ECT, Eric Bass/HOU/ECT@ECT, Gary Taylor/HOU/ECT@ECT, Edward D Gottlob/HOU/ECT@ECT cc: Subject: Only in Arkansas ---------------------- Forwarded by Gary W Lamphier/HOU/ECT on 01/11/2001 12:48 PM --------------------------- ""Shankster JL (Luther)"" <JLShankster@equiva.com> on 01/10/2001 12:13:50 PM To: ""'Bilberry, Mike'"" <mbilber@enron.com>, ""'Blase, Kevin'"" <Kevin_J_Blase@reliantenergy.com>, ""'Elias, Micheal'"" <micheal-elias@reliantenergy.com>, ""'Gedicke, Jim'"" <gedicjw@exchange.texaco.com>, ""'Hubbard, Kent'"" <kahubb@cox-internet.com>, ""'Hubbard, Scott'"" <djhub@home.com>, ""'Lamphier, Gary'"" <glamphi@enron.com>, ""'Papayoti, Lee'"" <lpapayo@enron.com>, ""'Sajdak, Walter'"" <sajdakwl@bp.com>, ""'Smith, Nikki'"" <nikkissmith@juno.com>, ""'Stephenson, Keith'"" <kas6367@idahopower.com>, ""'Walsh, Ray'"" <rwalsh@coral-energy.com> cc: ""Carter JC (John)"" <JCCarter@equiva.com>, ""Ricks RA (Ruth)"" <RARicks@equiva.com> Subject: Only in Arkansas [Arkansas Democrat Gazette] Two local men were seriously injured when their pickup truck left the road and struck a tree near Cotton Patch on State Highway 38 early Monday morning. Woodruff County deputy Dovey Snyder reported the accident shortly after midnight Monday. Thurston Poole, 33, of Des Arc and Billy Ray Wallis, 38, of Little Rock are listed in serious condition at Baptist Medical Center. The accident occurred as the two men were returning to Des Arc after a frog-gigging trip. On an overcast Sunday night, Poole's pick-up truck headlights malfunctioned. The two men concluded that the headlight fuse on the older model truck had burned out. As a replacement fuse was not available, Wallis noticed that the .22 caliber bullet from his pistol fit perfectly into the fuse box next to the steering wheel column. After inserting the bullet, the headlights again began to operate properly and the two men proceeded toward the White River bridge. After traveling about 20 miles and just before crossing the river, the bullet apparently overheated, discharged and struck Poole in the right testicle. The vehicle swerved sharply right exiting the pavement and striking a tree. Poole suffered only minor cuts and abrasions from the accident, but will require surgery to repair the other wound. Wallis sustained a broken clavicle and was treated and released. ""Thank God we weren't on that bridge when Thurston shot his balls off or we might both be dead"" stated Wallis. ""I've been a trooper for ten years in this part of the world, but this is a first for me. I can't believe that those two would admit how this accident happened,"" said Snyder. Upon being notified of the wreck, Lavinia, Poole's wife asked how many frogs the boys had caught and did anyone get them from the truck. Way to go, Lavinia) >> > J. Luther Shankster > > Energy & Utilities Planning > Phone: 713/277-9307 > Fax: 713/277-9941 > E-Mail: jlshankster@equiva.com > Home Page: http://rsweb > >",ham
"That is fine...Just make sure you ensure the confidentiality of the floor is not compromised. Do not let him see any EOL entry screens. Thanks, John David P Dupre 08/02/2000 02:09 PM To: John Arnold/HOU/ECT@ECT cc: Subject: Guest I have a friend at Prudential Securities who is interested in visiting the trading floors this week. He is in my capacity (back office) at Pru. Please let me know, Thanks David 3-3528 Steno: 275",ham
"check this out and let everyone know what's up. ---------------------- Forwarded by Tim Belden/HOU/ECT on 08/20/2000 09:16 PM --------------------------- From: Richard Ingersoll on 08/17/2000 01:11 PM CDT To: Tim Belden/HOU/ECT@ECT, Tim Heizenrader/PDX/ECT@ECT cc: Subject: RE: Path 26 OTC increase -- study report and conference call info I haeeery reason to believe that this uprating of path 26 from 2800 to 3000 will get approved for the balance of the summer. ---------------------- Forwarded by Richard Ingersoll/HOU/ECT on 08/17/2000 01:09 PM --------------------------- Eddy Lim <ELim@smud.org>@wscc.com on 08/16/2000 04:41:52 PM Sent by: Maiser@wscc.com To: ""Operating Transfer Capability Policy Group"" <otc@wscc.com> cc: Subject: RE: Path 26 OTC increase -- study report and conference call info <<OTC-Path 26-2000Summer Report update.doc>> Dear CA OSS and WSCC OTCPG members, Attached is the Path 26 study report which supports moving the thermally limited OTC from 2800 MW to 3000 MW. The COI/PDCI and SCIT nomogram remain unchanged. The CAISO has scheduled a conference call this Friday to discuss this report and seek OSS and WSCC OTC PG review and approval. I know this is short notice for most of you. In the interest are reliability and full utilization of the system, I thank you all in advance for supporting the expedited review of this report. If you have any questions or comments on the report please E-Mail Chuck Wu at Cywu@caiso.com <mailto:Cywu@caiso.com> and CC me at Elim@smud.org <mailto:Elim@smud.org> . SEC at WSCC please post and distribute accordingly. Talk to you this Friday! Eddy Lim SMUD System Operations and Reliability (916) 732-5362 Conference Access ------------------------------------------ US/Canada Dial-In Number: (877) 381-5996 Passcode (Owner ID): 784377 ------------------------------------------ Company Name: California ISO Leader's Name: Chuck Wu Conference Date: 8/18/2000 Start Time: 10:00 am Pacific Time - OTC-Path 26-2000Summer Report update.doc",ham
"Once upon a time, Ville wrote : > Not me, but IMHO it's kind of offtopic to put it in freshrpms.net RPMs. > Upstream is the way to go... Agreed, especially since my packages are primarily meant for the original Red Hat Linux kernels. And someone removing USB support from his kernel is probably not going to recompile ALSA with *all* the drivers anyway ;-) Matthias -- Matthias Saou World Trade Center ------------- Edificio Norte 4 Planta System and Network Engineer 08039 Barcelona, Spain Electronic Group Interactive Phone : +34 936 00 23 23 _______________________________________________ RPM-List mailing list <RPM-List@freshrpms.net> http://lists.freshrpms.net/mailman/listinfo/rpm-list",ham
